txId,sourceId,destId,amount,type,step
TX_43dc8f4d5f,C_d7bfdbde,C_dd697326,4369.8,CASH_IN,86
TX_c736a6b0c7,C_304ee5f4,C_b603e38e,3956.17,CASH_OUT,81
TX_e01537f8a0,C_8faf2e54,C_fa6da1b9,3291.46,TRANSFER,1
TX_c252559ecb,C_7339ec04,C_ec1edc91,409.16,PAYMENT,43
TX_c89a51c711,C_d5741eca,C_54f28ce4,3053.43,PAYMENT,85
TX_8f0cd2b6f6,C_1d0a8ac6,C_8b429a7a,519.52,TRANSFER,61
TX_c2b3f3c16a,C_99ff20bb,C_79ae1503,1137.99,CASH_IN,19
TX_460a609a66,C_a89d1a7c,C_b364d3d6,3987.49,PAYMENT,94
TX_d5b3e28242,C_37c0bf7e,C_c1b99667,3764.59,TRANSFER,15
TX_7e9f7588e5,C_7c67c365,C_70cac8fb,2421.12,PAYMENT,3
TX_d3b5c5b1b7,C_db9d0bdc,C_a90ea5fd,2736.69,TRANSFER,73
TX_cf4e71dd77,C_c443e123,C_b7f832f2,3423.04,TRANSFER,21
TX_b678605cd4,C_b4a4b115,C_5f7128a1,3514.42,CASH_OUT,4
TX_7d6aed8fa8,C_ab566af3,C_e47c088d,2942.91,CASH_OUT,42
TX_25839e1268,C_c2ca999b,C_70960536,1176.36,PAYMENT,67
TX_e24f8a6a41,C_b49ce8fd,C_1f421665,4762.7,CASH_OUT,90
TX_4a2b151174,C_acc2b5dc,C_b42dc809,4620.95,TRANSFER,44
TX_941702be59,C_aa147588,C_a8e78bea,3099.07,CASH_IN,86
TX_5d184469b4,C_06088fc9,C_14120b00,3686.52,CASH_OUT,9
TX_37eeae9318,C_8c1bb4a5,C_1a173c28,3653.26,CASH_IN,41
TX_251a579777,C_828f2869,C_8c3d547a,1342.34,PAYMENT,27
TX_ae9d1bf095,C_504ed22a,C_aa7307a9,4884.91,TRANSFER,93
TX_3d6bb9eb43,C_a282c2a5,C_3252c40a,922.1,CASH_OUT,32
TX_891eddae68,C_5e05b20b,C_bb9dbbd1,937.41,PAYMENT,89
TX_dd18bf14a4,C_a44183e3,C_45136566,4869.48,CASH_OUT,26
TX_894e1c2f7e,C_e8034409,C_37425e0a,3340.66,CASH_OUT,40
TX_7c4c93aaf7,C_6c5037d8,C_6a01ba7a,2681.44,CASH_IN,36
TX_4704b2dbdc,C_e0d59247,C_ef4c6ae5,3411.98,CASH_OUT,43
TX_5c5309ae62,C_05e03fdf,C_a89739f8,1262.37,PAYMENT,66
TX_047a961d88,C_742974cb,C_9f3c53b6,1445.38,CASH_OUT,44
TX_456a644197,C_c1555cb0,C_90112b01,1354.81,CASH_IN,80
TX_2dbdedc51e,C_50aaecfc,C_3ae5e579,1862.78,CASH_OUT,100
TX_ec3e25b940,C_4a885526,C_bcec6dc3,2203.33,PAYMENT,89
TX_619ffb009e,C_f1ea6e74,C_2eb31996,3877.47,CASH_IN,17
TX_27c7db511a,C_1ae4fd16,C_53e4c27c,3815.91,CASH_OUT,86
TX_a1b32b3be7,C_416ef6c9,C_cd612f86,4610.46,TRANSFER,54
TX_2ccdfa6809,C_d987722f,C_37425e0a,4603.5,TRANSFER,77
TX_1b0608338d,C_d5741eca,C_0c210359,1774.2,CASH_OUT,34
TX_3872988a59,C_ba70f187,C_94f90166,1084.81,PAYMENT,48
TX_47b8f93c70,C_db9d0bdc,C_077f65ba,4394.36,CASH_OUT,90
TX_c3b71ba478,C_e7b01791,C_6480dd27,1357.08,CASH_OUT,29
TX_c4ca0c7337,C_dee1993c,C_2536cbf6,1089.69,CASH_OUT,89
TX_221edb9752,C_c2f41799,C_1a795d55,68.61,CASH_IN,72
TX_e1cbab3485,C_2115df51,C_28a55fac,2008.03,CASH_IN,28
TX_24f72b6045,C_903c18f4,C_58e5d237,3611.13,PAYMENT,49
TX_92bad5ca22,C_41e085a5,C_d9f08846,3131.54,TRANSFER,40
TX_6b0f2eeaef,C_7c85e9c6,C_760daa7b,1856.73,CASH_OUT,55
TX_9906872039,C_e215b454,C_00b3b306,1376.11,PAYMENT,48
TX_8d14342754,C_c443e123,C_5b389855,4127.29,CASH_IN,22
TX_8ed092a48b,C_053aba1b,C_639aa329,4506.21,CASH_IN,55
TX_3eebcc8eb2,C_9f3c53b6,C_698feb6d,2368.52,CASH_IN,83
TX_f21e65f98a,C_6698107f,C_f24e035e,3873.9,PAYMENT,55
TX_59b956be7c,C_95822092,C_71aa2231,4943.5,TRANSFER,4
TX_fb31360c11,C_bf01094a,C_80cebb77,957.48,CASH_IN,37
TX_37e4785ce4,C_f075d94d,C_05e03fdf,2600.4,CASH_OUT,98
TX_9929195cf7,C_c9645ede,C_3de2bcdf,2056.03,CASH_OUT,60
TX_05eb51c45a,C_71aa2231,C_e0d59247,571.39,TRANSFER,32
TX_a66c45e7c9,C_b39a1100,C_6b8ee1cc,530.17,PAYMENT,83
TX_c736d22b1e,C_36981e6a,C_d7bda9ae,394.91,CASH_IN,81
TX_c03e5d0261,C_cbf61ddc,C_74994f9a,4932.7,PAYMENT,54
TX_13ca295bec,C_c9645ede,C_afbd033d,681.91,TRANSFER,24
TX_6e62f121fb,C_c0e19aa6,C_78038972,4718.61,PAYMENT,65
TX_00e29446ff,C_e162f5e5,C_d40718c2,4745.26,TRANSFER,25
TX_3730b769d9,C_0f1f29dd,C_ead6a219,1759.57,PAYMENT,57
TX_b76b95c2f0,C_b7f832f2,C_4442d08c,4651.39,CASH_OUT,36
TX_f30f44eb57,C_c7158612,C_1493c3cc,783.74,PAYMENT,23
TX_9ee5f1887e,C_a007546f,C_dd76732e,2177.93,PAYMENT,46
TX_61dc450213,C_11f52581,C_077f65ba,1961.59,CASH_OUT,61
TX_6da259a180,C_f42804e5,C_4d0c3614,416.64,CASH_OUT,40
TX_6290d5e943,C_36f70a04,C_2ce26e9f,1424.84,CASH_IN,8
TX_ab1657a61e,C_443668ad,C_b8f6c3ef,1163.28,PAYMENT,76
TX_6d73c4880b,C_70ca70d3,C_1493c3cc,3082.72,PAYMENT,42
TX_21d0a9f265,C_13666bbf,C_4495c2d5,1635.42,PAYMENT,52
TX_a549d0a805,C_dc5080fd,C_f1ea6e74,2999.19,CASH_OUT,34
TX_6bc344051a,C_4b30c9af,C_7e759b05,2414.38,CASH_IN,54
TX_07a2cb6952,C_78217998,C_bad47638,3481.62,TRANSFER,2
TX_ae3e719095,C_d373883a,C_31d48c1d,4040.04,PAYMENT,77
TX_8f1cfc7fe8,C_8c1bb4a5,C_414251ad,1087.3,CASH_IN,1
TX_d71d676442,C_414251ad,C_fdcf3662,1813.22,CASH_IN,69
TX_0abdde86c0,C_47997d0f,C_b364d3d6,2504.23,TRANSFER,39
TX_f312d03b40,C_3fa31043,C_6e6d30ec,3405.85,CASH_IN,56
TX_ac57effa3f,C_f9834c9c,C_35300595,2234.92,CASH_IN,34
TX_2bdcddf7ee,C_edfe72b6,C_3427a396,3099.02,CASH_OUT,34
TX_fe14059ab4,C_1c57ac60,C_bf07da27,3822.07,PAYMENT,21
TX_b2bec591b0,C_6a01ba7a,C_4444b81b,3311.6,CASH_OUT,79
TX_7c17f76b12,C_02c4a654,C_f51b368e,3635.38,CASH_OUT,7
TX_8c52ca198a,C_96d2e291,C_2c0f702f,898.1,CASH_OUT,13
TX_f9fca7f133,C_fc811f4b,C_aaaab5b2,108.93,CASH_IN,98
TX_aad9c3da1c,C_88199b03,C_c0e19aa6,1925.21,TRANSFER,35
TX_e0925d9a66,C_8b93f2b8,C_704cf183,979.19,PAYMENT,59
TX_56bd451c78,C_aaae8f87,C_74da3654,4492.89,CASH_IN,51
TX_3f794d617a,C_785f1265,C_b39a1100,4599.46,CASH_OUT,68
TX_951d33378d,C_dff8a905,C_8dd0d6fb,1650.19,TRANSFER,62
TX_9be2a5525b,C_0fc3e2cc,C_e9a869dc,3329.55,PAYMENT,36
TX_edf65694ff,C_79d29626,C_6f01344c,197.75,CASH_OUT,59
TX_34f19ae32d,C_639aa329,C_79d29626,2681.59,CASH_IN,21
TX_bdf26d73d4,C_961bffe8,C_f9f5dec3,565.69,PAYMENT,96
TX_e0f4bc8ff2,C_3c8928b3,C_32d975ce,2370.18,CASH_IN,22
TX_dc1d99ff41,C_6cf02897,C_cc701b06,2035.66,PAYMENT,39
TX_16921d3d6d,C_834e9ca6,C_8525d429,4891.25,PAYMENT,32
TX_e5986802ad,C_bdf863f3,C_48d10de2,1275.86,CASH_IN,37
TX_3001a05c61,C_9f3c53b6,C_b57dbf71,2425.49,TRANSFER,16
TX_1740192c2e,C_3c7bba6c,C_880e23ad,4662.93,CASH_IN,78
TX_781d8130c7,C_c3b50e78,C_1b0dc36b,4046.81,CASH_OUT,56
TX_e3b52c6e90,C_bb9dbbd1,C_0561c2fc,1220.61,PAYMENT,98
TX_8d096df568,C_3bc8bad2,C_b7f832f2,268.88,CASH_IN,42
TX_b32a827782,C_d3fbc5a6,C_4a2a50bf,2889.04,CASH_IN,35
TX_d85feddcc5,C_dd76732e,C_9332de80,3097.69,TRANSFER,57
TX_ef5bc8e66b,C_0e7c7698,C_2b9add83,334.81,CASH_IN,55
TX_0e35429af2,C_b4e7322b,C_b8e80866,4964.51,PAYMENT,61
TX_cde3ed3e9c,C_b83e0786,C_a7279903,4229.04,TRANSFER,42
TX_c5090d21b1,C_37c0bf7e,C_a7cd1798,268.69,PAYMENT,12
TX_f7e7210e58,C_9f17d206,C_f7b9ae44,3989.67,CASH_IN,55
TX_0f0e589036,C_4ee90d13,C_c0021b74,543.15,CASH_OUT,50
TX_d921f927bf,C_7293a4ba,C_f1862f6b,4053.38,PAYMENT,26
TX_00634ad9cc,C_efa4cede,C_92cde6fa,2081.83,CASH_OUT,82
TX_98186c030d,C_8817af65,C_4e241612,4257.65,CASH_IN,90
TX_ddc033a057,C_bd5214a8,C_27553fb6,4062.41,CASH_IN,17
TX_6d4ac3bb8b,C_f92f1bac,C_3d73be75,3202.41,CASH_OUT,48
TX_a8c9aba04b,C_17eb1518,C_02c4a654,2391.76,CASH_OUT,34
TX_0636d5b5d4,C_91f4d7ad,C_2b9add83,2845.8,PAYMENT,90
TX_20086386f7,C_3790e9a9,C_02c4a654,3049.2,CASH_IN,58
TX_bac8044294,C_527e51ce,C_dd76732e,403.99,CASH_OUT,19
TX_ae76f1e9f5,C_51b676f6,C_5435ff82,2158.87,TRANSFER,33
TX_363e5d92ba,C_3c90af19,C_2f1fe83c,2372.72,CASH_OUT,90
TX_e332601e71,C_0f1f29dd,C_aa7307a9,4045.09,TRANSFER,46
TX_09bf01fff0,C_25f7c466,C_ead92fdb,2708.71,CASH_IN,30
TX_16bf84920d,C_3c30fca1,C_9e44afec,1976.22,CASH_OUT,69
TX_5e1577fc08,C_cd13f9e9,C_0c07ee63,3421.31,PAYMENT,78
TX_cda01c34f9,C_91f4d7ad,C_6877cd64,4277.71,PAYMENT,49
TX_ea92a8158b,C_3703dc9c,C_bad47638,2970.76,CASH_OUT,50
TX_4bf4ce6cff,C_c7b58fb0,C_cc701b06,127.38,TRANSFER,62
TX_f1b58cd774,C_5b389855,C_50b96aad,4085.57,CASH_OUT,2
TX_5301e4cfc5,C_a6491380,C_0d0af0de,3409.62,CASH_IN,98
TX_64a2264723,C_a695889a,C_d88b0889,4842.22,CASH_OUT,19
TX_97c954f22d,C_4d506d36,C_d1a7d42c,79.08,TRANSFER,79
TX_f765f88561,C_79d29626,C_334cb8db,3606.56,CASH_OUT,13
TX_120ab72509,C_ca34ea3b,C_129195ba,2931.69,PAYMENT,55
TX_54f01f64e2,C_f7b9ae44,C_8b601c91,2344.36,CASH_IN,5
TX_35937e3441,C_504ed22a,C_a9610f19,4572.42,CASH_IN,78
TX_58b44354ec,C_9c9c86e3,C_73a2a7ed,4406.1,CASH_OUT,76
TX_009dd3979d,C_1826fd2b,C_9b528a2f,3422.49,CASH_OUT,22
TX_889f74caf1,C_7f4ad9ea,C_bb9dbbd1,24.77,TRANSFER,70
TX_a20af65005,C_25a2718e,C_daaaf78e,3734.9,CASH_OUT,56
TX_e5e3bc5cc5,C_32c1139c,C_9c5597f2,3061.39,CASH_IN,33
TX_99b48f33c4,C_9c9c86e3,C_96d2e291,836.05,CASH_IN,23
TX_7d8d2cc196,C_aa64af6d,C_ab0b1d88,2085.17,CASH_OUT,4
TX_92aae46ec9,C_4e3a2e20,C_9a2fb700,1991.72,PAYMENT,92
TX_bce96c1b7b,C_3ae5e579,C_92567a62,2645.4,TRANSFER,57
TX_a52615df09,C_f6578e84,C_842626ea,4792.59,CASH_IN,63
TX_8fed3af698,C_7db4eefa,C_c296a7eb,1308.54,PAYMENT,94
TX_b676dbaa39,C_5c77adc7,C_e162f5e5,522.22,CASH_IN,29
TX_f14ef969eb,C_1e34a9f0,C_fc811f4b,2220.52,TRANSFER,9
TX_37a017f413,C_8c62b34f,C_d817ca2d,4602.36,PAYMENT,98
TX_91a42778d6,C_21ecc160,C_cc701b06,1207.37,CASH_IN,48
TX_1de0752325,C_4b29b490,C_e1af7f63,3523.13,PAYMENT,67
TX_3e7d8f92a0,C_0bd74d1e,C_e497ce8c,4622.61,TRANSFER,86
TX_22612e815c,C_903c18f4,C_9340e40b,2023.81,PAYMENT,2
TX_1cbdaa2b2b,C_f3506d22,C_4ae261e7,2046.61,PAYMENT,3
TX_9c6473766a,C_821f75f2,C_c61b984c,55.37,TRANSFER,21
TX_776e26e4a0,C_a7bec693,C_6ec17795,3128.96,PAYMENT,78
TX_1f8deaae9a,C_1af47ddc,C_d70809a8,2965.05,CASH_IN,38
TX_6d437444db,C_3fc263db,C_dcb87965,1784.95,CASH_IN,19
TX_ca3e00c6a1,C_6cf02897,C_f1ea6e74,2747.66,TRANSFER,44
TX_f448a05899,C_e8a25e55,C_24edb956,2855.54,TRANSFER,81
TX_d02dfb4c18,C_c612d234,C_56c448cc,1137.06,CASH_IN,67
TX_47c1eb7989,C_3ed2466a,C_b3f6223c,2832.02,PAYMENT,38
TX_cbca51ccfd,C_a2a0fc94,C_6748c8e7,2612.31,CASH_IN,88
TX_4e38fad67b,C_6c9af6ca,C_872fa201,3893.18,CASH_IN,89
TX_67dd029479,C_f95ee65a,C_c664a89e,2446.72,TRANSFER,30
TX_2fbfd12778,C_1f669b03,C_8f437eec,3660.98,TRANSFER,58
TX_9eb0759916,C_6f807fe2,C_733d23fa,1714.58,TRANSFER,17
TX_b880ee7fb5,C_a4b72203,C_ca32e309,2922.96,CASH_IN,62
TX_83032da36e,C_5a65aca2,C_742974cb,1263.31,CASH_OUT,69
TX_828c5aeb5a,C_8df9b134,C_8ff05c2c,459.28,PAYMENT,77
TX_45b910dc6d,C_5598b66f,C_930b56b9,1716.25,TRANSFER,36
TX_92c7a5c6a9,C_fc24d26f,C_5df1c529,2468.79,PAYMENT,27
TX_33f501eeb9,C_677cb521,C_dfcca004,1716.83,CASH_OUT,24
TX_6b249c4e37,C_21d85c33,C_6659e079,820.77,CASH_IN,17
TX_f4ed67babc,C_ce429ea4,C_3bcf80b0,4646.71,CASH_OUT,81
TX_d2ed562e33,C_3a8775d9,C_4e3a2e20,1688.96,PAYMENT,79
TX_5fcdee8ff7,C_b7b5fe5e,C_9f17d206,767.43,CASH_OUT,19
TX_24065321c0,C_4ebc6f87,C_4384a401,1863.43,PAYMENT,40
TX_97e7348bb4,C_ffad4864,C_c9645ede,1912.89,CASH_IN,68
TX_909fae66b2,C_f13ac989,C_ba1c41f1,4501.73,TRANSFER,57
TX_cfbdc0bf8c,C_d5741eca,C_dd697326,570.44,CASH_IN,15
TX_756cf08626,C_355a2b4a,C_9f3c53b6,2042.73,CASH_OUT,67
TX_badbdb51b6,C_5598b66f,C_95ee24a1,2742.16,PAYMENT,45
TX_435c1abdf9,C_cc53654b,C_d5bc1fc8,2188.29,CASH_OUT,82
TX_4318ca4284,C_2d5db98c,C_9259c626,1579.37,PAYMENT,93
TX_bcb3936fac,C_64b7784f,C_b39a1100,3786.34,CASH_OUT,17
TX_829616f96a,C_67350215,C_5f7128a1,2090.27,TRANSFER,16
TX_4401f94024,C_0f1f29dd,C_7c85e9c6,603.47,TRANSFER,22
TX_1171ac9b68,C_fa66ccdd,C_50aaecfc,836.41,CASH_IN,87
TX_16dc532bd9,C_af2f10de,C_d616eee8,3037.95,CASH_OUT,48
TX_77e4fcce6d,C_0f2bb9b4,C_c664a89e,4847.36,TRANSFER,55
TX_e82bf1949f,C_dbd9a483,C_52630667,69.54,CASH_OUT,53
TX_90c6d7ea55,C_fd1493a2,C_7339ec04,684.07,PAYMENT,34
TX_3184be5c3c,C_5e05b20b,C_35d57cdd,4131.2,CASH_IN,85
TX_d23d430eb3,C_4aecc470,C_f3d5472d,2606.33,CASH_IN,56
TX_067b2f6a5e,C_5ffd9944,C_e5a16bc7,4360.68,TRANSFER,79
TX_9e9fcf1319,C_bc308a69,C_ba70f187,400.96,TRANSFER,50
TX_35cdf76cba,C_b2ae1cc1,C_ead6a219,2569.18,CASH_IN,73
TX_85a12ce55b,C_58e5d237,C_5c77adc7,4369.48,PAYMENT,14
TX_ff2a3a72fb,C_559f0543,C_9340e40b,4316.27,TRANSFER,14
TX_cb77f652e4,C_fcf6c802,C_1c57ac60,549.21,CASH_OUT,98
TX_817e6c3482,C_0e7c7698,C_ba4b548d,3684.12,CASH_IN,24
TX_f3bc124bee,C_9f17d206,C_54f28ce4,2762.53,TRANSFER,64
TX_4405f2af05,C_f23c6375,C_6b8ee1cc,2864.02,TRANSFER,92
TX_c7ad01fb1f,C_13666bbf,C_c643f723,2281.25,TRANSFER,97
TX_a1b1486e45,C_f4c41384,C_a2a0fc94,88.09,TRANSFER,56
TX_55cdc7e018,C_2c0f702f,C_603a79c2,1633.13,CASH_OUT,6
TX_8817efb5f1,C_cc53654b,C_2536cbf6,2049.57,TRANSFER,72
TX_8907f65878,C_36981e6a,C_1a795d55,2327.56,CASH_OUT,39
TX_58389c1155,C_431cd29f,C_f3506d22,2929.29,TRANSFER,12
TX_2e4308b84d,C_57f7a735,C_b83e0786,4566.98,CASH_OUT,32
TX_3497cbe7de,C_3a40056e,C_49da327d,2492.79,TRANSFER,78
TX_aab3bfb162,C_2f00921a,C_f63e7a0f,3093.07,PAYMENT,55
TX_d7e81a409c,C_eb71a165,C_a3fb369f,3271.3,CASH_OUT,2
TX_a446b99155,C_ff019920,C_26e47efa,3544.67,CASH_OUT,7
TX_c587c35c94,C_5977bee2,C_cefc5fcf,4334.98,CASH_OUT,36
TX_6189d88d17,C_23003bd3,C_dbdc102c,2792.36,PAYMENT,61
TX_d6e540e9c4,C_cefc5fcf,C_b2ae1cc1,1962.15,TRANSFER,84
TX_ac549535c0,C_d817ca2d,C_51b676f6,4194.56,PAYMENT,94
TX_722bd943a4,C_5e7c7fb3,C_24c15d4f,891.97,CASH_OUT,87
TX_8528f473bf,C_730b924c,C_98f6900c,453.12,TRANSFER,86
TX_69eee02b6d,C_6b46727f,C_5d23462e,1071.92,CASH_OUT,87
TX_e782a93704,C_c17c0531,C_4e0d1d48,1079.27,CASH_OUT,52
TX_9114043845,C_11f52581,C_bca8b4f0,1935.92,CASH_OUT,27
TX_478f10eed6,C_acd2729c,C_b20ab935,1727.25,CASH_IN,47
TX_fe1a6c1605,C_3af5ec84,C_7af979f8,4007.7,TRANSFER,4
TX_0dbdc24911,C_355a2b4a,C_c9a4b384,1282.98,PAYMENT,9
TX_f2f6d2e715,C_7055d0c6,C_84f6a5aa,1872.43,PAYMENT,62
TX_6f8c8ba012,C_d5741eca,C_90334627,2030.78,CASH_IN,85
TX_b9cd5e11c6,C_ccd5ab36,C_9b154c9a,1721.74,CASH_IN,68
TX_f8a28c4dad,C_7e3ef150,C_a7cd1798,2746.26,CASH_OUT,88
TX_39a44b2e29,C_5d81900e,C_a42c11bd,933.17,TRANSFER,69
TX_7cb416d976,C_0402319c,C_603a79c2,4645.56,TRANSFER,15
TX_f51c9f08a8,C_d80bab42,C_ce9ec1e3,3417.72,PAYMENT,18
TX_68ee7eeeb3,C_5df1c529,C_e67fc64e,561.47,TRANSFER,67
TX_ec56a9298f,C_d7883553,C_03ed84d2,2520.56,CASH_IN,96
TX_2a07e98821,C_a282c2a5,C_fca195fe,1524.72,CASH_OUT,94
TX_14f49d4ae4,C_d348a7f7,C_1e308c8a,2131.94,PAYMENT,8
TX_81eb37b1f7,C_f7f554ef,C_94b05b30,276.98,CASH_OUT,20
TX_a29845c56e,C_920a5bbc,C_8a5a001a,1087.79,TRANSFER,86
TX_63604d4751,C_461bae0d,C_d373883a,2401.92,PAYMENT,59
TX_d5b10a8f28,C_a90ea5fd,C_6f807fe2,4989.88,TRANSFER,87
TX_c6d21f2543,C_3ff3fa2f,C_f7f554ef,3322.33,TRANSFER,83
TX_53bd7d8a39,C_e7b01791,C_443668ad,2917.72,CASH_IN,45
TX_e0fad87a27,C_842626ea,C_acd2729c,335.73,PAYMENT,89
TX_3e1e82884c,C_a6bb53b9,C_28228bf7,4653.11,CASH_OUT,12
TX_1e824210ba,C_c43bfdc7,C_5ca29a0d,2687.63,PAYMENT,8
TX_b4f7ef28a1,C_2536cbf6,C_c61b984c,4464.42,TRANSFER,1
TX_c0fe42a1de,C_a7279903,C_1af47ddc,4064.33,CASH_OUT,97
TX_92fab3b0d7,C_ab5a06ba,C_28c02b5f,3638.94,CASH_IN,23
TX_7fee89fd7d,C_05c4a3c8,C_54f28ce4,46.06,TRANSFER,96
TX_ec6d29a6d5,C_2c8ffd23,C_78010ab3,187.65,TRANSFER,80
TX_45907779e8,C_51b676f6,C_a2a0fc94,953.39,TRANSFER,23
TX_4319f01cb6,C_fd50fff7,C_e03f37d1,2519.42,CASH_OUT,2
TX_f6b7a74931,C_304ee5f4,C_98f6900c,410.53,TRANSFER,8
TX_35444f67b0,C_14120b00,C_78010ab3,3900.61,TRANSFER,100
TX_7e756ec35b,C_416c6865,C_50870ae3,2802.36,PAYMENT,75
TX_70acb5615d,C_25a2718e,C_522858e0,2746.25,CASH_IN,33
TX_b58ebd965c,C_6c9af6ca,C_2b9add83,139.51,PAYMENT,38
TX_870d10ee56,C_53cd997e,C_ba1c41f1,3842.31,TRANSFER,2
TX_e22526eb0a,C_9d30d84f,C_00e8cb40,3906.49,CASH_IN,88
TX_7cf3365f0b,C_daaaf78e,C_be624a50,4729.25,CASH_IN,25
TX_bc00cfbd34,C_efa4cede,C_efd4a407,2896.78,CASH_OUT,12
TX_f76bfd3d2b,C_8c3d547a,C_f2db28f4,3632.41,TRANSFER,71
TX_be46ffe435,C_0a270d0b,C_80abfa9a,1626.47,CASH_IN,22
TX_a9094c3969,C_5e7c7fb3,C_8db04581,2884.06,TRANSFER,66
TX_8022a25a91,C_2624e4cf,C_6e28f2f9,4513.08,CASH_IN,80
TX_b83a4c623e,C_2b7d6882,C_54f28ce4,2795.05,CASH_IN,80
TX_c51508ddd1,C_961bffe8,C_1f421665,4524.09,CASH_OUT,39
TX_c6602a5271,C_5b114358,C_46ba4f24,1458.93,TRANSFER,13
TX_7dbccac5fb,C_6f01344c,C_9c9c86e3,434.36,CASH_OUT,11
TX_d35ad73d90,C_a282c2a5,C_6a01ba7a,1015.22,CASH_IN,62
TX_4aca07b0a1,C_698feb6d,C_b14beee6,4144.5,CASH_OUT,4
TX_5e15ce5310,C_3b67d35f,C_14d3a318,4033.59,CASH_IN,35
TX_69973f4129,C_c7ac86ae,C_fe4d6b01,2835.04,CASH_OUT,80
TX_15fc432c3a,C_930b56b9,C_82b4fd2b,2480.68,CASH_OUT,41
TX_eb0a02a3fe,C_702f53ae,C_6e006c93,713.76,CASH_OUT,94
TX_8ac8c2ded1,C_053aba1b,C_2536cbf6,3483.83,PAYMENT,100
TX_3bf455c9f7,C_29576d90,C_343948d6,1424.77,CASH_IN,35
TX_3ab9cf88c8,C_c1e3f481,C_dcb87965,4555.06,CASH_OUT,23
TX_8150adc689,C_fc811f4b,C_23003bd3,478.4,CASH_OUT,77
TX_5f7bf65470,C_fa3f0722,C_18dbdbf0,4654.58,TRANSFER,76
TX_d2c8c1a938,C_842626ea,C_87e8b883,3048.36,CASH_OUT,95
TX_0fa24298c3,C_818c22ff,C_9340e40b,2431.46,TRANSFER,53
TX_fa0192b7a4,C_3a8775d9,C_d8d36531,1220.05,CASH_IN,60
TX_eb63eaaa0b,C_d88b0889,C_baa00a47,638.93,PAYMENT,83
TX_ab4465a05c,C_3a8775d9,C_5942b77d,468.79,CASH_OUT,4
TX_978e9007d6,C_bc16586e,C_61855773,126.94,PAYMENT,40
TX_dceddbce80,C_3d929ceb,C_ec1edc91,996.79,PAYMENT,98
TX_90afe9e7e7,C_0fe06e3e,C_d7bda9ae,222.02,CASH_IN,15
TX_2797afeaaa,C_3703dc9c,C_e97a16ef,2008.64,CASH_OUT,91
TX_43a3d4dfdb,C_8f39927a,C_8b429a7a,1052.75,TRANSFER,14
TX_23b345f9f5,C_bca8b4f0,C_1f421665,1021.93,CASH_OUT,38
TX_d07c88e278,C_b9844c2d,C_334c5cd1,1566.93,CASH_IN,56
TX_9aa0d4a3de,C_05e03fdf,C_d04b3d4d,4061.49,PAYMENT,78
TX_5da850a9e4,C_c0021b74,C_76f966fd,867.28,CASH_OUT,94
TX_907b0684be,C_f9f5dec3,C_334cb8db,1001.25,CASH_IN,66
TX_d241622134,C_1826fd2b,C_0561c2fc,2056.52,CASH_OUT,84
TX_fe1371ed69,C_988253c7,C_c46e3956,2537.71,TRANSFER,26
TX_1faa968d6f,C_a563b264,C_50cb8950,3735.88,PAYMENT,43
TX_6453b8e49b,C_6b8ee1cc,C_74994f9a,2389.71,CASH_IN,73
TX_6cbd28be49,C_bd5214a8,C_29a67745,2228.12,TRANSFER,23
TX_e2328fbf88,C_08cf4a80,C_90334627,1983.49,PAYMENT,57
TX_8818f3934f,C_d9a191a1,C_6698107f,3324.85,CASH_OUT,56
TX_90b4b5dd80,C_3997193a,C_3ed2466a,1434.15,CASH_IN,58
TX_db3e5df465,C_3fa546a8,C_8dd0d6fb,4693.0,TRANSFER,4
TX_38ff169190,C_920a8ff5,C_11551f0d,1397.69,CASH_IN,59
TX_482c5b1819,C_ea991c22,C_e607780e,1787.59,CASH_IN,89
TX_a7384f5931,C_94f90166,C_bf4a8598,1050.4,CASH_OUT,81
TX_b7332828fb,C_e67fc64e,C_0c07ee63,23.31,CASH_IN,57
TX_c0dbccea56,C_657cf1f2,C_9fc6019c,1549.02,TRANSFER,47
TX_6f03fdff9d,C_ead6a219,C_9c9ce963,1155.68,CASH_IN,48
TX_8d5db5ba65,C_dd76732e,C_71393ad7,2255.71,CASH_OUT,6
TX_c9e2bd8905,C_a5a6ac6d,C_dd0681b0,2163.17,CASH_OUT,82
TX_99e08481d7,C_80be679f,C_f92f1bac,2611.64,TRANSFER,66
TX_e30f2ed9a2,C_5435ff82,C_87fa8a08,1681.79,CASH_OUT,73
TX_51d34a3eb1,C_4ebc6f87,C_eabc1f92,4500.38,CASH_IN,98
TX_6451dd6a1c,C_5d5daea4,C_fd88934d,3296.48,TRANSFER,35
TX_48fcb77b35,C_fe460f28,C_818c22ff,176.95,PAYMENT,60
TX_ab3e774914,C_1f669b03,C_3bc8bad2,1914.5,TRANSFER,29
TX_322f0673d5,C_416c6865,C_e98908d6,519.77,CASH_OUT,100
TX_765e304816,C_edfe72b6,C_21988adb,2783.01,PAYMENT,41
TX_0db818f58f,C_918e5524,C_2fab7427,341.83,PAYMENT,17
TX_08c10ebdd2,C_2536cbf6,C_41e085a5,1754.55,CASH_OUT,46
TX_aae5123948,C_4bbbbdde,C_9d30d84f,4454.21,CASH_IN,65
TX_8fdaf11d1e,C_96d2e291,C_f3b4d007,430.23,PAYMENT,88
TX_7783013edb,C_d9f08846,C_80abfa9a,1349.64,PAYMENT,94
